,jurisdiction,case_id,hash_name,entry_date,resolution,total_decisions
8888,insd,1-16-cv-00607-TWP-MPB,b'77ffaf1596b80996fb17189b',03/22/2016,-1,152
8889,insd,1-16-cv-01946-DML-SEB,b'a6ecd37173a341326eac7500',08/10/2016,1,27
8890,insd,2-16-cv-00211-JMS-MJD,b'9e4293c9e2afe52277cebf9a',06/16/2016,-1,199
8891,insd,1-16-cv-02175-TWP-MJD,b'77ffaf1596b80996fb17189b',08/18/2016,1,152
8892,insd,1-16-cv-02839-DML-TWP,b'a6ecd37173a341326eac7500',10/26/2016,1,27
8893,insd,1-16-cv-01338-WTL-MJD,b'7aa49e03111cbb310e0f80e3',06/01/2016,1,230
8894,insd,1-16-cv-00054-TWP-MPB,b'77ffaf1596b80996fb17189b',08/22/2016,-1,152
8895,insd,1-16-cv-03391-WTL-MPB,b'7aa49e03111cbb310e0f80e3',02/08/2017,-1,230
8896,insd,2-16-cv-00112-WTL-MJD,b'7aa49e03111cbb310e0f80e3',04/07/2016,-1,230
8897,insd,1-16-cv-01017-LJM-MJD,b'f7881514f2f553f3251dad37',09/15/2016,1,56
8898,insd,2-16-cv-00410-JMS-MPB,b'9e4293c9e2afe52277cebf9a',10/28/2016,1,199
8899,insd,1-16-cv-01664-SEB-DKL,b'a31c1053d9aa20166d422d59',07/06/2016,1,124
8900,insd,1-16-cv-02093-JMS-TAB,b'9e4293c9e2afe52277cebf9a',10/04/2016,1,199
8901,insd,1-16-cv-02120-JMS-DKL,b'9e4293c9e2afe52277cebf9a',08/09/2016,1,199
8902,insd,1-16-cv-00563-SEB-MJD,b'a31c1053d9aa20166d422d59',03/15/2016,1,124
8903,insd,2-16-cv-00323-JMS-DLP,b'9e4293c9e2afe52277cebf9a',08/26/2016,1,199
8904,insd,2-16-cv-00318-WTL-MJD,b'7aa49e03111cbb310e0f80e3',08/12/2016,1,230
8905,insd,3-16-cv-00246-RLY-MPB,b'159955d3eef4bbc831614704',02/09/2017,1,93
8906,insd,3-16-cv-00213-RLY-MPB,b'159955d3eef4bbc831614704',10/25/2016,1,93
8907,insd,2-16-cv-00373-JMS-MJD,b'9e4293c9e2afe52277cebf9a',09/29/2016,1,199
8908,insd,2-16-cv-00228-LJM-MJD,b'f7881514f2f553f3251dad37',07/27/2016,1,56
8909,insd,2-16-cv-00295-WTL-DLP,b'7aa49e03111cbb310e0f80e3',04/26/2018,-1,230
8910,insd,4-16-cv-00162-TWP-TAB,b'77ffaf1596b80996fb17189b',09/22/2016,1,152
8911,insd,1-16-cv-02343-JMS-TAB,b'9e4293c9e2afe52277cebf9a',09/06/2016,1,199
8912,insd,2-16-cv-00321-JMS-MJD,b'9e4293c9e2afe52277cebf9a',08/18/2016,1,199
8913,insd,1-16-cv-02387-JMS-DKL,b'9e4293c9e2afe52277cebf9a',09/08/2016,1,199
8914,insd,2-16-cv-00268-WTL-MJD,b'7aa49e03111cbb310e0f80e3',08/12/2016,1,230
8915,insd,1-16-cv-00847-MPB-JMS,b'e62f335ff6f1751862398e4c',04/22/2016,1,17
8916,insd,2-16-cv-00206-JMS-DLP,b'9e4293c9e2afe52277cebf9a',06/09/2016,-1,199
8917,insd,1-16-cv-00854-TWP-MPB,b'77ffaf1596b80996fb17189b',05/04/2016,1,152
8918,insd,2-16-cv-00027-WTL-DLP,b'7aa49e03111cbb310e0f80e3',02/04/2016,1,230
8919,insd,1-16-cv-01855-TWP-TAB,b'77ffaf1596b80996fb17189b',08/15/2016,-1,152
8920,insd,1-16-cv-03437-RLY-TAB,b'159955d3eef4bbc831614704',12/27/2016,-1,93
8921,insd,1-16-cv-00311-WTL-MJD,b'7aa49e03111cbb310e0f80e3',02/11/2016,-1,230
8922,insd,2-16-cv-00100-WTL-MJD,b'7aa49e03111cbb310e0f80e3',03/22/2017,-1,230
8923,insd,1-16-cv-00853-TWP-MPB,b'77ffaf1596b80996fb17189b',05/11/2016,-1,152
8924,insd,1-16-cv-00708-WTL-MPB,b'7aa49e03111cbb310e0f80e3',03/31/2016,-999,230
8925,insd,1-16-cv-01857-LJM-DML,b'f7881514f2f553f3251dad37',07/19/2016,1,56
8926,insd,1-16-cv-02315-WTL-MPB,b'7aa49e03111cbb310e0f80e3',08/31/2016,1,230
8927,insd,2-16-cv-00419-WTL-MJD,b'7aa49e03111cbb310e0f80e3',11/07/2016,0,230
8928,insd,2-16-cv-00227-JMS-DKL,b'9e4293c9e2afe52277cebf9a',06/30/2016,1,199
8929,insd,1-16-cv-01444-WTL-TAB,b'7aa49e03111cbb310e0f80e3',06/21/2016,1,230
8930,insd,1-16-cv-03411-JMS-MPB,b'9e4293c9e2afe52277cebf9a',12/22/2016,1,199
8931,insd,4-16-cv-00136-SEB-DML,b'a31c1053d9aa20166d422d59',08/08/2016,1,124
8932,insd,1-16-cv-01363-JMS-MJD,b'9e4293c9e2afe52277cebf9a',06/06/2016,1,199
8933,insd,2-16-cv-00303-JMS-MJD,b'9e4293c9e2afe52277cebf9a',09/15/2016,1,199
8934,insd,1-16-cv-00819-TWP-TAB,b'77ffaf1596b80996fb17189b',04/19/2016,1,152
8935,insd,1-16-cv-00955-TWP-DKL,b'77ffaf1596b80996fb17189b',05/03/2016,1,152
8936,insd,1-16-cv-00541-SEB-DML,b'a31c1053d9aa20166d422d59',03/16/2016,1,124
8937,insd,1-16-cv-03416-JMS-MPB,b'9e4293c9e2afe52277cebf9a',12/22/2016,1,199
8938,insd,1-16-cr-00251-TWP-MJD,b'77ffaf1596b80996fb17189b',06/18/2018,1,152
8939,insd,1-16-cv-02060-TWP-MJD,b'77ffaf1596b80996fb17189b',08/03/2016,1,152
8940,insd,1-16-cv-01176-SEB-MPB,b'a31c1053d9aa20166d422d59',05/19/2016,1,124
8941,insd,1-16-cv-03242-JMS-MJD,b'9e4293c9e2afe52277cebf9a',12/09/2016,1,199
8942,insd,1-16-cv-02741-RLY-TAB,b'159955d3eef4bbc831614704',11/03/2016,1,93
8943,insd,2-16-cv-00007-WTL-MJD,b'7aa49e03111cbb310e0f80e3',12/10/2015,-999,230
8944,insd,2-16-cv-00039-JMS-MJD,b'9e4293c9e2afe52277cebf9a',02/04/2016,1,199
8945,insd,1-16-cv-00951-WTL-TAB,b'7aa49e03111cbb310e0f80e3',05/05/2016,1,230
8946,insd,1-16-cv-02624-LJM-TAB,b'f7881514f2f553f3251dad37',10/13/2016,1,56
8947,insd,2-16-cv-00369-RLM-MJD,b'2e0b8c0eeae4a50e0d0b1f54',09/29/2016,1,2
8948,insd,1-16-cv-00737-TAB-SEB,b'c4d12113f00dc3ff5cf6a9d8',04/07/2016,1,16
8949,insd,3-16-cv-00045-JMS-MPB,b'9e4293c9e2afe52277cebf9a',07/22/2016,-1,199
8950,insd,2-16-cv-00055-WTL-MJD,b'7aa49e03111cbb310e0f80e3',02/22/2016,1,230
8951,insd,1-16-cv-00889-TWP-MPB,b'77ffaf1596b80996fb17189b',05/23/2016,1,152
8952,insd,1-16-cv-01391-SEB-MPB,b'a31c1053d9aa20166d422d59',06/15/2016,1,124
8953,insd,1-16-cv-02875-TWP-MJD,b'77ffaf1596b80996fb17189b',10/28/2016,1,152
8954,insd,1-16-cv-01814-SEB-MPB,b'a31c1053d9aa20166d422d59',07/13/2016,1,124
8955,insd,1-16-cv-00276-SEB-DKL,b'a31c1053d9aa20166d422d59',03/04/2016,1,124
8956,insd,1-16-cv-03154-RLY-DML,b'159955d3eef4bbc831614704',11/30/2016,-999,93
8957,insd,1-16-cv-01786-MPB-SEB,b'e62f335ff6f1751862398e4c',07/08/2016,1,17
8958,insd,3-16-cv-00083-RLY-MPB,b'159955d3eef4bbc831614704',08/01/2016,1,93
8959,insd,2-16-cv-00329-WTL-DKL,b'7aa49e03111cbb310e0f80e3',08/24/2016,1,230
8960,insd,1-16-cv-01438-RLY-DKL,b'159955d3eef4bbc831614704',06/21/2016,1,93
8961,insd,2-16-cv-00219-LJM-DKL,b'f7881514f2f553f3251dad37',06/21/2016,-1,56
8962,insd,1-16-cv-01854-SEB-MJD,b'a31c1053d9aa20166d422d59',07/18/2016,1,124
8963,insd,1-16-cv-03220-MJD-SEB,b'ac928661b75e951c37580f35',12/01/2016,1,8
8964,insd,1-16-cv-00291-TWP-MJD,b'77ffaf1596b80996fb17189b',02/05/2016,1,152
8965,insd,1-16-cv-02726-MPB-RLY,b'e62f335ff6f1751862398e4c',10/13/2016,1,17
8966,insd,1-16-cv-02201-RLY-DKL,b'159955d3eef4bbc831614704',08/19/2016,1,93
8967,insd,1-16-cv-00389-TWP-TAB,b'77ffaf1596b80996fb17189b',02/23/2016,1,152
8968,insd,1-16-cv-00769-JMS-TAB,b'9e4293c9e2afe52277cebf9a',01/17/2018,-1,199
8969,insd,1-16-cv-03492-TWP-TAB,b'77ffaf1596b80996fb17189b',03/17/2017,1,152
8970,insd,1-16-cv-03384-DML-JMS,b'a6ecd37173a341326eac7500',12/19/2016,1,27
8971,insd,1-16-cv-00739-RLY-DKL,b'159955d3eef4bbc831614704',07/06/2016,1,93
8972,insd,2-16-cv-00232-JMS-DKL,b'9e4293c9e2afe52277cebf9a',11/07/2016,1,199
8973,insd,2-16-cv-00396-LJM-DKL,b'f7881514f2f553f3251dad37',10/18/2016,1,56
8974,insd,1-16-cv-01215-TWP-DML,b'77ffaf1596b80996fb17189b',05/18/2016,1,152
8975,insd,1-16-cv-00573-WTL-DKL,b'7aa49e03111cbb310e0f80e3',03/16/2016,1,230
8976,insd,1-16-cv-02454-WTL-MPB,b'7aa49e03111cbb310e0f80e3',09/16/2016,1,230
8977,insd,1-16-cv-02557-SEB-DML,b'a31c1053d9aa20166d422d59',12/28/2017,1,124
8978,insd,1-16-cv-02388-LJM-DML,b'f7881514f2f553f3251dad37',09/13/2016,1,56
8979,insd,1-16-cv-02791-WTL-MJD,b'7aa49e03111cbb310e0f80e3',10/25/2016,1,230
8980,insd,1-16-cv-03260-SEB-TAB,b'a31c1053d9aa20166d422d59',12/07/2016,1,124
8981,insd,1-16-cv-02107-RLY-TAB,b'159955d3eef4bbc831614704',02/09/2017,-1,93
8982,insd,1-16-cv-00696-SEB-DML,b'a31c1053d9aa20166d422d59',03/29/2016,1,124
8983,insd,1-16-cv-00382-SEB-TAB,b'a31c1053d9aa20166d422d59',02/22/2016,1,124
8984,insd,2-16-cv-00086-JMS-MJD,b'9e4293c9e2afe52277cebf9a',11/08/2016,-1,199
8985,insd,3-16-cv-00119-RLY-MPB,b'159955d3eef4bbc831614704',07/11/2016,1,93
8986,insd,2-16-cv-00257-JMS-MJD,b'9e4293c9e2afe52277cebf9a',07/20/2016,1,199
8987,insd,2-16-cv-00326-JMS-DKL,b'9e4293c9e2afe52277cebf9a',08/23/2016,1,199
8988,insd,2-16-cv-00071-WTL-MPB,b'7aa49e03111cbb310e0f80e3',03/01/2016,1,230
8989,insd,1-16-cv-00764-JMS-DKL,b'9e4293c9e2afe52277cebf9a',04/11/2016,1,199
8990,insd,2-16-cv-00204-JMS-DKL,b'9e4293c9e2afe52277cebf9a',07/07/2016,1,199
8991,insd,1-16-cv-02587-TWP-MPB,b'77ffaf1596b80996fb17189b',10/07/2016,1,152
8992,insd,2-16-cv-00320-JMS-MJD,b'9e4293c9e2afe52277cebf9a',08/29/2016,1,199
8993,insd,1-16-cv-02603-JMS-DML,b'9e4293c9e2afe52277cebf9a',10/13/2016,1,199
8994,insd,1-16-cv-03383-DML-RLY,b'a6ecd37173a341326eac7500',12/20/2016,1,27
8995,insd,1-16-cv-01912-SEB-MPB,b'a31c1053d9aa20166d422d59',08/08/2016,1,124
8996,insd,1-16-cv-01228-SEB-DML,b'a31c1053d9aa20166d422d59',05/20/2016,1,124
8997,insd,3-16-cv-00058-RLY-MPB,b'159955d3eef4bbc831614704',05/17/2016,1,93
8998,insd,1-16-cv-00797-SEB-MPB,b'a31c1053d9aa20166d422d59',04/19/2016,1,124
8999,insd,1-16-cv-02016-JMS-DKL,b'9e4293c9e2afe52277cebf9a',08/01/2016,1,199
9000,insd,1-16-cv-00497-DKL-WTL,b'93c446e455db3242682bd07f',03/10/2016,1,14
9001,insd,1-16-cv-00975-MPB-SEB,b'e62f335ff6f1751862398e4c',05/05/2016,1,17
9002,insd,1-16-cv-01393-RLY-DML,b'159955d3eef4bbc831614704',06/10/2016,1,93
9003,insd,3-16-cv-00182-RLY-MPB,b'159955d3eef4bbc831614704',09/09/2016,-1,93
9004,insd,2-16-cv-00332-JMS-MJD,b'9e4293c9e2afe52277cebf9a',05/08/2017,-1,199
9005,insd,1-16-cv-00206-SEB-DML,b'a31c1053d9aa20166d422d59',02/08/2016,1,124
9006,insd,4-16-cv-00159-TAB-TWP,b'c4d12113f00dc3ff5cf6a9d8',09/01/2016,1,16
9007,insd,2-16-cv-00337-JMS-DLP,b'9e4293c9e2afe52277cebf9a',09/01/2016,1,199
9008,insd,2-16-cv-00309-WTL-DLP,b'7aa49e03111cbb310e0f80e3',03/22/2018,-1,230
9009,insd,1-16-cv-00434-RLY-DML,b'159955d3eef4bbc831614704',03/01/2016,1,93
9010,insd,1-16-cv-01270-JMS-MJD,b'9e4293c9e2afe52277cebf9a',05/25/2016,1,199
9011,insd,1-16-cv-00630-SEB-TAB,b'a31c1053d9aa20166d422d59',03/28/2016,1,124
9012,insd,4-16-cv-00133-RLY-DML,b'159955d3eef4bbc831614704',07/11/2016,-1,93
9013,insd,1-16-cv-02682-WTL-DML,b'7aa49e03111cbb310e0f80e3',10/12/2016,1,230
9014,insd,1-16-cv-01282-SEB-MJD,b'a31c1053d9aa20166d422d59',05/27/2016,1,124
9015,insd,1-16-cv-03368-WTL-MPB,b'7aa49e03111cbb310e0f80e3',11/21/2017,-1,230
9016,insd,1-16-cv-00930-TWP-MJD,b'77ffaf1596b80996fb17189b',05/02/2016,1,152
9017,insd,1-16-cv-00653-JMS-DKL,b'9e4293c9e2afe52277cebf9a',03/30/2016,1,199
9018,insd,1-16-cv-03051-JMS-TAB,b'9e4293c9e2afe52277cebf9a',12/15/2016,1,199
9019,insd,4-16-cv-00088-SEB-DML,b'a31c1053d9aa20166d422d59',06/08/2016,-1,124
9020,insd,2-16-cv-00417-JMS-DKL,b'9e4293c9e2afe52277cebf9a',10/28/2016,0,199
9021,insd,1-16-cv-00654-TWP-MPB,b'77ffaf1596b80996fb17189b',04/06/2016,-1,152
9022,insd,1-16-cv-01121-LJM-DML,b'f7881514f2f553f3251dad37',05/11/2016,1,56
9023,insd,1-16-cv-00323-SEB-DML,b'a31c1053d9aa20166d422d59',02/12/2016,1,124
9024,insd,2-16-cv-00179-JMS-DKL,b'9e4293c9e2afe52277cebf9a',08/26/2016,-1,199
9025,insd,1-16-cv-00359-SEB-TAB,b'a31c1053d9aa20166d422d59',02/24/2016,1,124
9026,insd,1-16-cv-01974-WTL-DML,b'7aa49e03111cbb310e0f80e3',07/26/2016,1,230
9027,insd,2-16-cv-00008-JMS-MJD,b'9e4293c9e2afe52277cebf9a',12/14/2015,-999,199
9028,insd,3-16-cv-00168-RLY-MPB,b'159955d3eef4bbc831614704',08/04/2016,1,93
9029,insd,1-16-cv-00825-DML-WTL,b'a6ecd37173a341326eac7500',04/18/2016,1,27
9030,insd,1-16-cv-02744-SEB-TAB,b'a31c1053d9aa20166d422d59',08/24/2018,-1,124
9031,insd,2-16-cv-00115-WTL-DKL,b'7aa49e03111cbb310e0f80e3',04/15/2016,1,230
9032,insd,1-16-cv-02586-JMS-DML,b'9e4293c9e2afe52277cebf9a',10/04/2016,1,199
9033,insd,2-16-cv-00031-WTL-MJD,b'7aa49e03111cbb310e0f80e3',02/16/2016,1,230
9034,insd,1-16-cv-01725-WTL-DLP,b'7aa49e03111cbb310e0f80e3',08/31/2017,1,230
9035,insd,1-16-cv-03221-JMS-MJD,b'9e4293c9e2afe52277cebf9a',12/01/2016,1,199
9036,insd,2-16-cv-00187-JMS-MJD,b'9e4293c9e2afe52277cebf9a',06/02/2016,1,199
9037,insd,1-16-cv-03329-MJD-LJM,b'ac928661b75e951c37580f35',12/14/2016,1,8
9038,insd,2-16-cv-00113-WTL-MJD,b'7aa49e03111cbb310e0f80e3',04/14/2016,1,230
9039,insd,1-16-cv-01607-WTL-DLP,b'7aa49e03111cbb310e0f80e3',04/25/2019,1,230
9040,insd,1-16-cv-03355-WTL-TAB,b'7aa49e03111cbb310e0f80e3',02/07/2017,-1,230
9041,insd,2-16-cv-00062-WTL-DKL,b'7aa49e03111cbb310e0f80e3',02/24/2016,1,230
9042,insd,1-16-cv-02127-JMS-MJD,b'9e4293c9e2afe52277cebf9a',09/22/2016,1,199
9043,insd,2-16-cv-00276-WTL-MJD,b'7aa49e03111cbb310e0f80e3',07/21/2016,1,230
9044,insd,2-16-cv-00223-WTL-MJD,b'7aa49e03111cbb310e0f80e3',06/17/2016,-1,230
9045,insd,1-16-cv-01216-WTL-MJD,b'7aa49e03111cbb310e0f80e3',06/20/2016,1,230
9046,insd,1-16-cv-00369-SEB-MPB,b'a31c1053d9aa20166d422d59',03/21/2016,-1,124
9047,insd,1-16-cv-02229-WTL-MJD,b'7aa49e03111cbb310e0f80e3',09/23/2016,1,230
9048,insd,2-16-cv-00339-JMS-DKL,b'9e4293c9e2afe52277cebf9a',09/02/2016,1,199
9049,insd,2-16-cv-00225-WTL-DKL,b'7aa49e03111cbb310e0f80e3',06/17/2016,-1,230
9050,insd,1-16-cv-02539-SEB-MJD,b'a31c1053d9aa20166d422d59',09/28/2016,1,124
9051,insd,1-16-cv-02986-TWP-DML,b'77ffaf1596b80996fb17189b',11/07/2016,1,152
9052,insd,1-16-cv-02662-WTL-MPB,b'7aa49e03111cbb310e0f80e3',10/11/2016,1,230
9053,insd,2-16-cv-00354-WTL-MJD,b'7aa49e03111cbb310e0f80e3',09/22/2016,1,230
9054,insd,1-16-cv-00983-JMS-DML,b'9e4293c9e2afe52277cebf9a',05/16/2016,-1,199
9055,insd,2-16-cv-00341-LJM-MJD,b'f7881514f2f553f3251dad37',09/01/2016,1,56
9056,insd,1-16-cv-02883-MPB-TWP,b'e62f335ff6f1751862398e4c',10/26/2016,1,17
9057,insd,1-16-cv-01476-SEB-MJD,b'a31c1053d9aa20166d422d59',06/22/2016,1,124
9058,insd,1-16-cv-03344-SEB-DML,b'a31c1053d9aa20166d422d59',12/20/2016,1,124
9059,insd,2-16-cv-00422-WTL-MJD,b'7aa49e03111cbb310e0f80e3',11/01/2016,1,230
9060,insd,2-16-cv-00368-JMS-DLP,b'9e4293c9e2afe52277cebf9a',10/13/2016,1,199
9061,insd,1-16-cv-00099-WTL-DKL,b'7aa49e03111cbb310e0f80e3',01/15/2016,1,230
9062,insd,1-16-cv-03116-JMS-MJD,b'9e4293c9e2afe52277cebf9a',11/28/2016,1,199
9063,insd,3-16-cv-00082-RLY-TAB,b'159955d3eef4bbc831614704',07/25/2016,-1,93
9064,insd,2-16-cv-00097-WTL-DKL,b'7aa49e03111cbb310e0f80e3',04/28/2016,1,230
9065,insd,2-16-cv-00122-JMS-DLP,b'9e4293c9e2afe52277cebf9a',04/20/2016,1,199
9066,insd,1-16-cv-01464-SEB-DML,b'a31c1053d9aa20166d422d59',04/18/2018,-1,124
9067,insd,1-16-cv-01485-TWP-MJD,b'77ffaf1596b80996fb17189b',06/20/2016,1,152
9068,insd,1-16-cv-02242-JMS-MPB,b'9e4293c9e2afe52277cebf9a',08/26/2016,1,199
9069,insd,1-16-cv-03415-WTL-DKL,b'7aa49e03111cbb310e0f80e3',12/28/2016,-1,230
9070,insd,1-16-cv-02056-SEB-DKL,b'a31c1053d9aa20166d422d59',08/08/2016,1,124
9071,insd,1-16-cv-03503-SEB-DKL,b'a31c1053d9aa20166d422d59',01/04/2017,1,124
9072,insd,2-16-cv-00174-JMS-DKL,b'9e4293c9e2afe52277cebf9a',05/23/2016,1,199
9073,insd,1-16-cv-00453-TWP-DML,b'77ffaf1596b80996fb17189b',04/21/2016,1,152
9074,insd,1-16-cv-01532-LJM-DML,b'f7881514f2f553f3251dad37',06/28/2016,1,56
9075,insd,2-16-cv-00319-JPH-DLP,b'29f0bfda19e382e8d197da03',08/17/2016,1,3
9076,insd,1-16-cv-02994-TWP-MJD,b'77ffaf1596b80996fb17189b',11/07/2016,1,152
9077,insd,1-16-cv-01541-SEB-DML,b'a31c1053d9aa20166d422d59',02/16/2018,-1,124
9078,insd,1-16-cv-02403-JMS-DML,b'9e4293c9e2afe52277cebf9a',09/12/2016,1,199
9079,insd,3-16-cv-00162-RLY-MPB,b'159955d3eef4bbc831614704',07/25/2016,1,93
9080,insd,3-16-cv-00137-RLY-MPB,b'159955d3eef4bbc831614704',08/19/2016,1,93
9081,insd,1-16-cv-01907-TWP-DKL,b'77ffaf1596b80996fb17189b',07/21/2016,1,152
9082,insd,1-16-cv-01423-SEB-MPB,b'a31c1053d9aa20166d422d59',06/15/2016,-999,124
9083,insd,1-16-cv-03155-RLY-TAB,b'159955d3eef4bbc831614704',11/29/2016,1,93
9084,insd,3-16-cv-00218-RLY-MPB,b'159955d3eef4bbc831614704',11/07/2016,1,93
9085,insd,1-16-cv-03060-TWP-DML,b'77ffaf1596b80996fb17189b',12/09/2016,1,152
9086,insd,2-16-cv-00237-WTL-DKL,b'7aa49e03111cbb310e0f80e3',06/23/2016,1,230
9087,insd,1-16-cv-02089-WTL-MPB,b'7aa49e03111cbb310e0f80e3',08/09/2016,1,230
9088,insd,1-16-cv-03104-JMS-MJD,b'9e4293c9e2afe52277cebf9a',11/17/2016,1,199
9089,insd,2-16-cv-00314-WTL-MJD,b'7aa49e03111cbb310e0f80e3',08/18/2016,1,230
9090,insd,2-16-cv-00424-LJM-DKL,b'f7881514f2f553f3251dad37',12/08/2016,1,56
9091,insd,1-16-cv-03362-RLY-DML,b'159955d3eef4bbc831614704',12/15/2016,1,93
9092,insd,1-16-cv-00115-DKL-TWP,b'93c446e455db3242682bd07f',01/19/2016,1,14
9093,insd,2-16-cv-00436-WTL-DKL,b'7aa49e03111cbb310e0f80e3',12/21/2016,1,230
9094,insd,1-16-cv-02984-RLY-TAB,b'159955d3eef4bbc831614704',11/07/2016,1,93
9095,insd,1-16-cv-03343-SEB-MPB,b'a31c1053d9aa20166d422d59',12/19/2016,1,124
9096,insd,1-16-cv-03493-JMS-DKL,b'9e4293c9e2afe52277cebf9a',02/02/2017,1,199
9097,insd,1-16-cv-02205-JMS-MPB,b'9e4293c9e2afe52277cebf9a',10/05/2016,1,199
9098,insd,3-16-cv-00177-RLY-MPB,b'159955d3eef4bbc831614704',08/30/2016,1,93
9099,insd,1-16-cv-00744-WTL-DML,b'7aa49e03111cbb310e0f80e3',04/11/2016,1,230
9100,insd,1-16-cv-01206-TWP-TAB,b'77ffaf1596b80996fb17189b',05/25/2016,1,152
9101,insd,1-16-cv-00643-DML-JMS,b'a6ecd37173a341326eac7500',03/23/2016,1,27
9102,insd,1-16-cv-00324-JMS-MJD,b'9e4293c9e2afe52277cebf9a',03/21/2016,-1,199
9103,insd,1-16-cv-01158-SEB-MJD,b'a31c1053d9aa20166d422d59',05/19/2016,1,124
9104,insd,2-16-cv-00084-WTL-MJD,b'7aa49e03111cbb310e0f80e3',03/10/2016,1,230
9105,insd,1-16-cv-02202-JMS-MPB,b'9e4293c9e2afe52277cebf9a',12/07/2016,-1,199
9106,insd,1-16-cv-00984-JMS-MJD,b'9e4293c9e2afe52277cebf9a',05/11/2016,1,199
9107,insd,2-16-cv-00159-WTL-MJD,b'7aa49e03111cbb310e0f80e3',05/09/2016,0,230
9108,insd,1-16-cv-02256-TWP-MJD,b'77ffaf1596b80996fb17189b',08/29/2016,1,152
9109,insd,1-16-cv-03103-TWP-DKL,b'77ffaf1596b80996fb17189b',11/21/2016,1,152
9110,insd,1-16-cv-01689-JMS-MJD,b'9e4293c9e2afe52277cebf9a',06/30/2016,1,199
9111,insd,1-16-cv-01329-JMS-MJD,b'9e4293c9e2afe52277cebf9a',06/02/2016,1,199
9112,insd,1-16-cv-02237-WTL-TAB,b'7aa49e03111cbb310e0f80e3',08/25/2016,-1,230
9113,insd,1-16-cv-03049-SEB-DKL,b'a31c1053d9aa20166d422d59',01/26/2017,1,124
9114,insd,1-16-cv-00623-SEB-MJD,b'a31c1053d9aa20166d422d59',04/04/2016,1,124
9115,insd,4-16-cv-00028-TWP-TAB,b'77ffaf1596b80996fb17189b',02/25/2016,1,152
9116,insd,1-16-cv-02386-JMS-TAB,b'9e4293c9e2afe52277cebf9a',09/08/2016,1,199
9117,insd,2-16-cv-00293-JMS-MJD,b'9e4293c9e2afe52277cebf9a',07/22/2016,1,199
9118,insd,4-16-cv-00213-SEB-DML,b'a31c1053d9aa20166d422d59',12/05/2016,1,124
9119,insd,1-16-cv-01688-SEB-TAB,b'a31c1053d9aa20166d422d59',08/18/2016,1,124
9120,insd,4-16-cv-00089-SEB-TAB,b'a31c1053d9aa20166d422d59',06/08/2016,-1,124
9121,insd,2-16-cv-00104-JMS-MJD,b'9e4293c9e2afe52277cebf9a',05/03/2016,1,199
9122,insd,1-16-cv-02260-TWP-MJD,b'77ffaf1596b80996fb17189b',08/26/2016,1,152
9123,insd,3-16-cv-00031-RLY-MPB,b'159955d3eef4bbc831614704',03/21/2016,1,93
9124,insd,1-16-cv-03029-WTL-MPB,b'7aa49e03111cbb310e0f80e3',11/23/2016,1,230
9125,insd,1-16-cv-00088-SEB-MPB,b'a31c1053d9aa20166d422d59',01/11/2016,1,124
9126,insd,1-16-cv-00894-WTL-TAB,b'7aa49e03111cbb310e0f80e3',04/26/2016,1,230
9127,insd,1-16-cv-03405-SEB-DKL,b'a31c1053d9aa20166d422d59',12/22/2016,1,124
9128,insd,1-16-cv-01922-TWP-MJD,b'77ffaf1596b80996fb17189b',07/21/2016,1,152
9129,insd,1-16-cv-00685-TWP-DML,b'77ffaf1596b80996fb17189b',03/30/2016,1,152
9130,insd,2-16-cv-00212-WTL-MJD,b'7aa49e03111cbb310e0f80e3',06/17/2016,-1,230
9131,insd,1-16-cv-03057-JMS-MJD,b'9e4293c9e2afe52277cebf9a',11/22/2016,1,199
9132,insd,4-16-cv-00087-RLY-DML,b'159955d3eef4bbc831614704',06/08/2016,-1,93
9133,insd,1-16-cv-03245-SEB-MPB,b'a31c1053d9aa20166d422d59',12/06/2016,-999,124
9134,insd,1-16-cv-03263-RLY-DML,b'159955d3eef4bbc831614704',12/09/2016,1,93
9135,insd,1-16-cv-03381-TAB-TWP,b'c4d12113f00dc3ff5cf6a9d8',01/10/2017,1,16
9136,insd,1-16-cv-01283-SEB-TAB,b'a31c1053d9aa20166d422d59',06/01/2016,1,124
9137,insd,2-16-cv-00359-JMS-DLP,b'9e4293c9e2afe52277cebf9a',09/23/2016,1,199
9138,insd,3-16-cv-00076-RLY-MPB,b'159955d3eef4bbc831614704',06/06/2016,1,93
9139,insd,1-16-cv-03306-WTL-MJD,b'7aa49e03111cbb310e0f80e3',01/10/2017,1,230
9140,insd,1-16-cv-00746-SEB-MPB,b'a31c1053d9aa20166d422d59',04/12/2016,1,124
9141,insd,1-16-cv-00096-TWP-MJD,b'77ffaf1596b80996fb17189b',02/12/2016,1,152
9142,insd,2-16-cv-00196-LJM-DKL,b'f7881514f2f553f3251dad37',06/08/2016,1,56
9143,insd,1-16-cv-02000-WTL-MJD,b'7aa49e03111cbb310e0f80e3',08/10/2016,1,230
9144,insd,1-16-cv-00366-MPB-TWP,b'e62f335ff6f1751862398e4c',02/17/2016,1,17
9145,insd,1-16-cv-01426-LJM-DML,b'f7881514f2f553f3251dad37',06/14/2016,1,56
9146,insd,2-16-cv-00184-WTL-DKL,b'7aa49e03111cbb310e0f80e3',06/02/2016,1,230
9147,insd,1-16-cv-00414-SEB-TAB,b'a31c1053d9aa20166d422d59',02/24/2016,1,124
